Orthogroup	Protein_symB	Protein_symD
OG0002014	Breviolum226356	Durusdinium16577
OG0002015	Breviolum355762	Durusdinium21854
OG0002015	Breviolum355762	Durusdinium30644
OG0002016	Breviolum49669	Durusdinium36439
OG0002016	Breviolum56839	Durusdinium36439
OG0002017	Breviolum95781	Durusdinium39656
OG0002017	Breviolum95781	Durusdinium21813
OG0002018	Breviolum346127	Durusdinium49471
OG0002018	Breviolum346127	Durusdinium1285
OG0002019	Breviolum95268	Durusdinium40036
OG0002019	Breviolum385499	Durusdinium40036
OG0002020	Breviolum345460	Durusdinium41157
OG0002020	Breviolum345460	Durusdinium36558
OG0002021	Breviolum49371	Durusdinium5159
OG0002021	Breviolum49371	Durusdinium54805
OG0002022	Breviolum268483	Durusdinium19242
OG0002022	Breviolum268483	Durusdinium32725
OG0002023	Breviolum231879	Durusdinium35997
OG0002023	Breviolum346256	Durusdinium35997
OG0002024	Breviolum305460	Durusdinium1400
OG0002024	Breviolum305460	Durusdinium30376
OG0002025	Breviolum90392	Durusdinium36619
OG0002025	Breviolum70779	Durusdinium36619
OG0002026	Breviolum303791	Durusdinium54645
OG0002026	Breviolum303791	Durusdinium34855
OG0002027	Breviolum358742	Durusdinium49879
OG0002027	Breviolum93643	Durusdinium49879
OG0002028	Breviolum268774	Durusdinium24201
OG0002028	Breviolum268774	Durusdinium34359
OG0002030	Breviolum57235	Durusdinium37930
OG0002030	Breviolum57235	Durusdinium34913
OG0002031	Breviolum88726	Durusdinium54552
OG0002031	Breviolum47805	Durusdinium54552
OG0002032	Breviolum69558	Durusdinium36715
OG0002032	Breviolum308524	Durusdinium36715
OG0002033	Breviolum385040	Durusdinium29237
OG0002033	Breviolum385040	Durusdinium28058
OG0002034	Breviolum75515	Durusdinium38148
OG0002034	Breviolum75515	Durusdinium33697
OG0002036	Breviolum352984	Durusdinium24811
OG0002036	Breviolum68457	Durusdinium24811
OG0002037	Breviolum247585	Durusdinium41444
OG0002037	Breviolum268479	Durusdinium41444
OG0002038	Breviolum212713	Durusdinium17285
OG0002038	Breviolum212713	Durusdinium36356
OG0002039	Breviolum58345	Durusdinium29995
OG0002039	Breviolum58345	Durusdinium27208
OG0002041	Breviolum390097	Durusdinium22561
OG0002041	Breviolum266736	Durusdinium22561
OG0002042	Breviolum74740	Durusdinium279
OG0002042	Breviolum22215	Durusdinium279
OG0002043	Breviolum26213	Durusdinium37649
OG0002043	Breviolum179682	Durusdinium37649
OG0002044	Breviolum18149	Durusdinium25051
OG0002044	Breviolum18149	Durusdinium16631
OG0002045	Breviolum60077	Durusdinium49652
OG0002045	Breviolum60077	Durusdinium16345
OG0002046	Breviolum207578	Durusdinium38822
OG0002046	Breviolum246406	Durusdinium38822
OG0002047	Breviolum61017	Durusdinium22586
OG0002047	Breviolum27869	Durusdinium22586
OG0002049	Breviolum99596	Durusdinium37309
OG0002049	Breviolum99596	Durusdinium537
OG0002050	Breviolum303945	Durusdinium14909
OG0002050	Breviolum38399	Durusdinium14909
OG0002051	Breviolum81353	Durusdinium51941
OG0002051	Breviolum81353	Durusdinium34724
OG0002052	Breviolum68784	Durusdinium54581
OG0002052	Breviolum68784	Durusdinium155
OG0002053	Breviolum6553	Durusdinium39499
OG0002053	Breviolum33439	Durusdinium39499
OG0002054	Breviolum43442	Durusdinium27584
OG0002054	Breviolum306348	Durusdinium27584
OG0002055	Breviolum70077	Durusdinium2530
OG0002055	Breviolum70077	Durusdinium38935
OG0002056	Breviolum200937	Durusdinium23190
OG0002056	Breviolum200937	Durusdinium43142
OG0002057	Breviolum389171	Durusdinium31333
OG0002057	Breviolum389171	Durusdinium28564
OG0002058	Breviolum7411	Durusdinium51898
OG0002058	Breviolum7411	Durusdinium8640
OG0002059	Breviolum95749	Durusdinium33630
OG0002059	Breviolum95749	Durusdinium27820
OG0002060	Breviolum97236	Durusdinium49064
OG0002060	Breviolum358539	Durusdinium49064
OG0002061	Breviolum307264	Durusdinium12517
OG0002061	Breviolum208162	Durusdinium12517
OG0002062	Breviolum24047	Durusdinium29353
OG0002062	Breviolum24047	Durusdinium21997
OG0002063	Breviolum347041	Durusdinium21524
OG0002063	Breviolum70303	Durusdinium21524
OG0002064	Breviolum264469	Durusdinium32164
OG0002064	Breviolum264469	Durusdinium1879
OG0002065	Breviolum61994	Durusdinium31636
OG0002065	Breviolum61994	Durusdinium34646
OG0002066	Breviolum49124	Durusdinium24802
OG0002066	Breviolum49124	Durusdinium32649
OG0002067	Breviolum364816	Durusdinium43903
OG0002067	Breviolum401018	Durusdinium43903
OG0002068	Breviolum269933	Durusdinium8355
OG0002068	Breviolum350471	Durusdinium8355
OG0002069	Breviolum50039	Durusdinium24216
OG0002069	Breviolum50039	Durusdinium40172
OG0002070	Breviolum52428	Durusdinium49118
OG0002070	Breviolum52428	Durusdinium10619
OG0002071	Breviolum207163	Durusdinium9699
OG0002071	Breviolum207163	Durusdinium48957
OG0002072	Breviolum265670	Durusdinium35056
OG0002072	Breviolum265670	Durusdinium7539
OG0002073	Breviolum23121	Durusdinium7363
OG0002073	Breviolum23121	Durusdinium17074
OG0002074	Breviolum1978	Durusdinium517
OG0002074	Breviolum1978	Durusdinium35564
OG0002075	Breviolum268779	Durusdinium30786
OG0002075	Breviolum268779	Durusdinium45847
OG0002076	Breviolum344516	Durusdinium32216
OG0002076	Breviolum389988	Durusdinium32216
OG0002077	Breviolum70498	Durusdinium24329
OG0002077	Breviolum70498	Durusdinium44014
OG0002079	Breviolum343417	Durusdinium51984
OG0002079	Breviolum84946	Durusdinium51984
OG0002080	Breviolum81939	Durusdinium7284
OG0002080	Breviolum81939	Durusdinium54312
OG0002081	Breviolum59520	Durusdinium27455
OG0002081	Breviolum59520	Durusdinium42853
OG0002082	Breviolum96934	Durusdinium5670
OG0002082	Breviolum96934	Durusdinium18158
OG0002083	Breviolum193098	Durusdinium19053
OG0002083	Breviolum193098	Durusdinium40626
OG0002084	Breviolum27928	Durusdinium40631
OG0002084	Breviolum27928	Durusdinium44035
OG0002085	Breviolum74699	Durusdinium42772
OG0002085	Breviolum74699	Durusdinium30625
OG0002086	Breviolum182588	Durusdinium40975
OG0002086	Breviolum251179	Durusdinium40975
OG0002087	Breviolum32647	Durusdinium1665
OG0002087	Breviolum32647	Durusdinium31696
OG0002089	Breviolum190292	Durusdinium52143
OG0002089	Breviolum277599	Durusdinium52143
OG0002090	Breviolum20841	Durusdinium17663
OG0002090	Breviolum20841	Durusdinium30843
OG0002091	Breviolum17325	Durusdinium40462
OG0002091	Breviolum17325	Durusdinium35839
OG0002092	Breviolum205863	Durusdinium35573
OG0002092	Breviolum39146	Durusdinium35573
OG0002093	Breviolum348419	Durusdinium31434
OG0002093	Breviolum348419	Durusdinium16496
OG0002094	Breviolum302864	Durusdinium3734
OG0002094	Breviolum302864	Durusdinium42814
OG0002095	Breviolum404277	Durusdinium35377
OG0002095	Breviolum26675	Durusdinium35377
OG0002096	Breviolum74984	Durusdinium28582
OG0002096	Breviolum74984	Durusdinium11554
OG0002097	Breviolum343269	Durusdinium26142
OG0002097	Breviolum343269	Durusdinium31064
OG0002098	Breviolum57443	Durusdinium30222
OG0002098	Breviolum57443	Durusdinium36070
OG0002099	Breviolum88244	Durusdinium39439
OG0002099	Breviolum88244	Durusdinium34713
OG0002100	Breviolum268744	Durusdinium49728
OG0002100	Breviolum268744	Durusdinium14993
OG0002101	Breviolum59789	Durusdinium33572
OG0002101	Breviolum387258	Durusdinium33572
OG0002102	Breviolum46122	Durusdinium38932
OG0002102	Breviolum344566	Durusdinium38932
OG0002103	Breviolum49329	Durusdinium40289
OG0002103	Breviolum344283	Durusdinium40289
OG0002104	Breviolum172945	Durusdinium16337
OG0002104	Breviolum172945	Durusdinium21719
OG0002105	Breviolum175265	Durusdinium24579
OG0002105	Breviolum175265	Durusdinium21828
OG0002106	Breviolum171523	Durusdinium11856
OG0002106	Breviolum23345	Durusdinium11856
OG0002107	Breviolum88259	Durusdinium11341
OG0002107	Breviolum88259	Durusdinium17973
OG0002108	Breviolum388984	Durusdinium44085
OG0002108	Breviolum388984	Durusdinium38430
OG0002109	Breviolum234592	Durusdinium3585
OG0002109	Breviolum74361	Durusdinium3585
OG0002110	Breviolum302706	Durusdinium24937
OG0002110	Breviolum302706	Durusdinium6782
OG0002111	Breviolum5071	Durusdinium46959
OG0002111	Breviolum5071	Durusdinium10476
OG0002112	Breviolum50020	Durusdinium16380
OG0002112	Breviolum310474	Durusdinium16380
OG0002113	Breviolum85535	Durusdinium38691
OG0002113	Breviolum319718	Durusdinium38691
OG0002114	Breviolum50726	Durusdinium12248
OG0002114	Breviolum50726	Durusdinium28521
OG0002115	Breviolum387270	Durusdinium10198
OG0002115	Breviolum304913	Durusdinium10198
OG0002116	Breviolum30835	Durusdinium32459
OG0002116	Breviolum54011	Durusdinium32459
OG0002117	Breviolum386840	Durusdinium14647
OG0002117	Breviolum386840	Durusdinium38417
OG0002118	Breviolum70379	Durusdinium21727
OG0002118	Breviolum48541	Durusdinium21727
OG0002119	Breviolum227156	Durusdinium43962
OG0002119	Breviolum227156	Durusdinium16287
OG0002120	Breviolum99739	Durusdinium11921
OG0002120	Breviolum75497	Durusdinium11921
OG0002121	Breviolum19117	Durusdinium15379
OG0002121	Breviolum19117	Durusdinium53370
OG0002122	Breviolum302899	Durusdinium28736
OG0002122	Breviolum302899	Durusdinium1212
OG0002124	Breviolum75517	Durusdinium30556
OG0002124	Breviolum75517	Durusdinium27986
OG0002125	Breviolum23096	Durusdinium22130
OG0002125	Breviolum23096	Durusdinium50013
OG0002126	Breviolum36897	Durusdinium25736
OG0002126	Breviolum36897	Durusdinium39913
OG0002127	Breviolum93490	Durusdinium36914
OG0002127	Breviolum93490	Durusdinium37759
OG0002128	Breviolum4524	Durusdinium49289
OG0002128	Breviolum4524	Durusdinium20625
OG0002129	Breviolum229906	Durusdinium26490
OG0002129	Breviolum319790	Durusdinium26490
OG0002130	Breviolum57111	Durusdinium55527
OG0002130	Breviolum57111	Durusdinium16773
OG0002131	Breviolum68587	Durusdinium34972
OG0002131	Breviolum68587	Durusdinium52463
OG0002132	Breviolum77477	Durusdinium17918
OG0002132	Breviolum37686	Durusdinium17918
OG0002133	Breviolum24904	Durusdinium3636
OG0002133	Breviolum207252	Durusdinium3636
OG0002134	Breviolum314663	Durusdinium24707
OG0002134	Breviolum314663	Durusdinium18134
OG0002135	Breviolum81631	Durusdinium26731
OG0002135	Breviolum81631	Durusdinium31104
OG0002136	Breviolum95457	Durusdinium45851
OG0002136	Breviolum37546	Durusdinium45851
OG0002137	Breviolum394390	Durusdinium51799
OG0002137	Breviolum394390	Durusdinium23305
OG0002138	Breviolum94177	Durusdinium37412
OG0002138	Breviolum94177	Durusdinium39631
OG0002139	Breviolum28187	Durusdinium26232
OG0002139	Breviolum28187	Durusdinium34981
OG0002140	Breviolum89570	Durusdinium34193
OG0002140	Breviolum237310	Durusdinium34193
OG0002141	Breviolum59871	Durusdinium38812
OG0002141	Breviolum94663	Durusdinium38812
OG0002142	Breviolum47193	Durusdinium17049
OG0002142	Breviolum86333	Durusdinium17049
OG0002143	Breviolum7477	Durusdinium27275
OG0002143	Breviolum7477	Durusdinium54834
OG0002145	Breviolum300189	Durusdinium14439
OG0002145	Breviolum230033	Durusdinium14439
OG0002146	Breviolum39977	Durusdinium31324
OG0002146	Breviolum39977	Durusdinium21731
OG0002147	Breviolum267852	Durusdinium35808
OG0002147	Breviolum208752	Durusdinium35808
OG0002148	Breviolum398068	Durusdinium23937
OG0002148	Breviolum398068	Durusdinium34111
OG0002149	Breviolum59588	Durusdinium38646
OG0002149	Breviolum59588	Durusdinium23689
OG0002150	Breviolum178085	Durusdinium40383
OG0002150	Breviolum71520	Durusdinium40383
OG0002151	Breviolum310445	Durusdinium50040
OG0002151	Breviolum58060	Durusdinium50040
OG0002152	Breviolum92909	Durusdinium32877
OG0002152	Breviolum91043	Durusdinium32877
OG0002153	Breviolum265185	Durusdinium9843
OG0002153	Breviolum265185	Durusdinium26346
OG0002154	Breviolum49911	Durusdinium26219
OG0002154	Breviolum86742	Durusdinium26219
OG0002155	Breviolum8628	Durusdinium11058
OG0002155	Breviolum8628	Durusdinium33751
OG0002156	Breviolum75000	Durusdinium39636
OG0002156	Breviolum93568	Durusdinium39636
OG0002157	Breviolum343394	Durusdinium49476
OG0002157	Breviolum81263	Durusdinium49476
OG0002158	Breviolum240638	Durusdinium30246
OG0002158	Breviolum94783	Durusdinium30246
OG0002159	Breviolum62149	Durusdinium20313
OG0002159	Breviolum62149	Durusdinium28093
OG0002160	Breviolum69204	Durusdinium23325
OG0002160	Breviolum69204	Durusdinium49490
OG0002161	Breviolum31913	Durusdinium38438
OG0002161	Breviolum31913	Durusdinium52884
OG0002162	Breviolum53204	Durusdinium41143
OG0002162	Breviolum53204	Durusdinium24893
OG0002163	Breviolum390427	Durusdinium46310
OG0002163	Breviolum343068	Durusdinium46310
OG0002164	Breviolum34291	Durusdinium19408
OG0002164	Breviolum34291	Durusdinium19773
OG0002165	Breviolum184964	Durusdinium4524
OG0002165	Breviolum229001	Durusdinium4524
OG0002167	Breviolum343638	Durusdinium37815
OG0002167	Breviolum57399	Durusdinium37815
OG0002168	Breviolum6678	Durusdinium23480
OG0002168	Breviolum6678	Durusdinium29177
OG0002170	Breviolum5607	Durusdinium29647
OG0002170	Breviolum5607	Durusdinium33414
OG0002171	Breviolum246565	Durusdinium24260
OG0002171	Breviolum238828	Durusdinium24260
OG0002172	Breviolum182145	Durusdinium8928
OG0002172	Breviolum182145	Durusdinium11803
OG0002173	Breviolum50072	Durusdinium38231
OG0002173	Breviolum50072	Durusdinium17616
OG0002174	Breviolum53876	Durusdinium20471
OG0002174	Breviolum53876	Durusdinium36621
OG0002175	Breviolum205628	Durusdinium43633
OG0002175	Breviolum207070	Durusdinium43633
OG0002176	Breviolum82225	Durusdinium40117
OG0002176	Breviolum82225	Durusdinium24739
OG0002177	Breviolum271559	Durusdinium41680
OG0002177	Breviolum271559	Durusdinium51955
OG0002178	Breviolum268013	Durusdinium25202
OG0002178	Breviolum268013	Durusdinium20323
OG0002179	Breviolum197033	Durusdinium8589
OG0002179	Breviolum310567	Durusdinium8589
OG0002180	Breviolum98146	Durusdinium45859
OG0002180	Breviolum68413	Durusdinium45859
OG0002181	Breviolum72334	Durusdinium29891
OG0002181	Breviolum72334	Durusdinium38302
OG0002182	Breviolum90790	Durusdinium7670
OG0002182	Breviolum8677	Durusdinium7670
OG0002183	Breviolum279371	Durusdinium2375
OG0002183	Breviolum279371	Durusdinium12182
OG0002185	Breviolum309386	Durusdinium37889
OG0002185	Breviolum82819	Durusdinium37889
OG0002186	Breviolum306014	Durusdinium22920
OG0002186	Breviolum306014	Durusdinium31562
OG0002187	Breviolum78372	Durusdinium36430
OG0002187	Breviolum78372	Durusdinium31622
OG0002188	Breviolum37271	Durusdinium41764
OG0002188	Breviolum68513	Durusdinium41764
OG0002189	Breviolum227790	Durusdinium31638
OG0002189	Breviolum227790	Durusdinium15481
OG0002190	Breviolum57195	Durusdinium29814
OG0002190	Breviolum88277	Durusdinium29814
OG0002191	Breviolum62900	Durusdinium9780
OG0002191	Breviolum238832	Durusdinium9780
OG0002192	Breviolum273569	Durusdinium25157
OG0002192	Breviolum27238	Durusdinium25157
OG0002193	Breviolum233004	Durusdinium33809
OG0002193	Breviolum233004	Durusdinium36004
OG0002194	Breviolum9388	Durusdinium11009
OG0002194	Breviolum9388	Durusdinium52858
OG0002195	Breviolum48518	Durusdinium27988
OG0002195	Breviolum283601	Durusdinium27988
OG0002196	Breviolum291851	Durusdinium41151
OG0002196	Breviolum291851	Durusdinium41348
OG0002197	Breviolum2120	Durusdinium28012
OG0002197	Breviolum72424	Durusdinium28012
OG0002198	Breviolum167032	Durusdinium14266
OG0002198	Breviolum210903	Durusdinium14266
OG0002199	Breviolum58654	Durusdinium17221
OG0002199	Breviolum58654	Durusdinium15484
OG0002200	Breviolum6845	Durusdinium31192
OG0002200	Breviolum6845	Durusdinium43131
OG0002201	Breviolum347155	Durusdinium46532
OG0002201	Breviolum347155	Durusdinium22929
OG0002202	Breviolum98449	Durusdinium23688
OG0002202	Breviolum49006	Durusdinium23688
OG0002203	Breviolum42934	Durusdinium39203
OG0002203	Breviolum42934	Durusdinium29385
OG0002204	Breviolum199173	Durusdinium9991
OG0002204	Breviolum199173	Durusdinium851
OG0002205	Breviolum271691	Durusdinium21170
OG0002205	Breviolum271691	Durusdinium56081
OG0002206	Breviolum70387	Durusdinium9152
OG0002206	Breviolum70387	Durusdinium28803
OG0002207	Breviolum70613	Durusdinium30076
OG0002207	Breviolum386748	Durusdinium30076
OG0002208	Breviolum99656	Durusdinium46972
OG0002208	Breviolum43757	Durusdinium46972
OG0002209	Breviolum58438	Durusdinium39215
OG0002209	Breviolum208826	Durusdinium39215
OG0002210	Breviolum209057	Durusdinium54228
OG0002210	Breviolum27703	Durusdinium54228
OG0002211	Breviolum277899	Durusdinium26924
OG0002211	Breviolum205920	Durusdinium26924
OG0002212	Breviolum5892	Durusdinium589
OG0002212	Breviolum5892	Durusdinium19387
OG0002213	Breviolum266337	Durusdinium21414
OG0002213	Breviolum226514	Durusdinium21414
OG0002215	Breviolum27004	Durusdinium37417
OG0002215	Breviolum27004	Durusdinium33081
OG0002217	Breviolum170596	Durusdinium37021
OG0002217	Breviolum170596	Durusdinium16282
OG0002218	Breviolum69703	Durusdinium16196
OG0002218	Breviolum53563	Durusdinium16196
OG0002219	Breviolum266420	Durusdinium50598
OG0002219	Breviolum266420	Durusdinium22454
OG0002220	Breviolum206664	Durusdinium36099
OG0002220	Breviolum206664	Durusdinium22502
OG0002221	Breviolum62743	Durusdinium51887
OG0002221	Breviolum62743	Durusdinium35192
OG0002222	Breviolum313784	Durusdinium33392
OG0002222	Breviolum210376	Durusdinium33392
OG0002223	Breviolum364312	Durusdinium25830
OG0002223	Breviolum198827	Durusdinium25830
OG0002224	Breviolum67403	Durusdinium14781
OG0002224	Breviolum32764	Durusdinium14781
OG0002225	Breviolum331310	Durusdinium40313
OG0002225	Breviolum200331	Durusdinium40313
OG0002226	Breviolum78292	Durusdinium31078
OG0002226	Breviolum78292	Durusdinium12134
OG0002227	Breviolum226863	Durusdinium33598
OG0002227	Breviolum229542	Durusdinium33598
OG0002228	Breviolum98345	Durusdinium32607
OG0002228	Breviolum98345	Durusdinium24844
OG0002229	Breviolum28631	Durusdinium7809
OG0002229	Breviolum28631	Durusdinium42951
OG0002230	Breviolum42573	Durusdinium22453
OG0002230	Breviolum42573	Durusdinium1069
OG0002231	Breviolum182370	Durusdinium2659
OG0002231	Breviolum182370	Durusdinium28132
OG0002232	Breviolum19164	Durusdinium34282
OG0002232	Breviolum19164	Durusdinium28828
OG0002233	Breviolum349284	Durusdinium31392
OG0002233	Breviolum349284	Durusdinium17025
OG0002234	Breviolum359166	Durusdinium22017
OG0002234	Breviolum359166	Durusdinium43938
OG0002235	Breviolum47450	Durusdinium39053
OG0002235	Breviolum47450	Durusdinium133
OG0002236	Breviolum385660	Durusdinium5
OG0002236	Breviolum385660	Durusdinium49790
OG0002237	Breviolum51024	Durusdinium9773
OG0002237	Breviolum51024	Durusdinium26536
OG0002238	Breviolum67238	Durusdinium54723
OG0002238	Breviolum67238	Durusdinium29136
OG0002239	Breviolum69376	Durusdinium1316
OG0002239	Breviolum69376	Durusdinium1947
OG0002240	Breviolum43797	Durusdinium46523
OG0002240	Breviolum54956	Durusdinium46523
OG0002241	Breviolum4715	Durusdinium22888
OG0002241	Breviolum4715	Durusdinium18535
OG0002242	Breviolum57117	Durusdinium37347
OG0002242	Breviolum57117	Durusdinium6758
OG0002243	Breviolum59769	Durusdinium14946
OG0002243	Breviolum59769	Durusdinium32641
OG0002244	Breviolum62250	Durusdinium46086
OG0002244	Breviolum62250	Durusdinium25532
OG0002245	Breviolum95895	Durusdinium40355
OG0002245	Breviolum345575	Durusdinium40355
OG0002246	Breviolum82542	Durusdinium26921
OG0002246	Breviolum82542	Durusdinium55695
OG0002247	Breviolum236222	Durusdinium47019
OG0002247	Breviolum236222	Durusdinium46256
OG0002248	Breviolum69215	Durusdinium29813
OG0002248	Breviolum69215	Durusdinium18780
OG0002249	Breviolum68310	Durusdinium44363
OG0002249	Breviolum365506	Durusdinium44363
OG0002250	Breviolum266086	Durusdinium27112
OG0002250	Breviolum266086	Durusdinium32263
OG0002251	Breviolum347715	Durusdinium35561
OG0002251	Breviolum94985	Durusdinium35561
OG0002252	Breviolum50831	Durusdinium34322
OG0002252	Breviolum50831	Durusdinium7570
OG0002253	Breviolum28061	Durusdinium20387
OG0002253	Breviolum28061	Durusdinium236
OG0002254	Breviolum197935	Durusdinium42957
OG0002254	Breviolum197935	Durusdinium54543
OG0002255	Breviolum69491	Durusdinium52349
OG0002255	Breviolum389663	Durusdinium52349
OG0002256	Breviolum267181	Durusdinium55487
OG0002256	Breviolum267181	Durusdinium41843
OG0002257	Breviolum27435	Durusdinium17484
OG0002257	Breviolum186120	Durusdinium17484
OG0002258	Breviolum167804	Durusdinium36462
OG0002258	Breviolum167804	Durusdinium32324
OG0002259	Breviolum239719	Durusdinium36524
OG0002259	Breviolum239719	Durusdinium26541
OG0002260	Breviolum272145	Durusdinium13196
OG0002260	Breviolum272145	Durusdinium22690
OG0002261	Breviolum69833	Durusdinium26971
OG0002261	Breviolum69833	Durusdinium50314
OG0002262	Breviolum33055	Durusdinium52905
OG0002262	Breviolum33055	Durusdinium17291
OG0002263	Breviolum230297	Durusdinium44073
OG0002263	Breviolum230297	Durusdinium19409
OG0002264	Breviolum33181	Durusdinium14062
OG0002264	Breviolum81508	Durusdinium14062
OG0002266	Breviolum394377	Durusdinium34298
OG0002266	Breviolum270707	Durusdinium34298
OG0002267	Breviolum390761	Durusdinium37885
OG0002267	Breviolum390761	Durusdinium24428
OG0002268	Breviolum46901	Durusdinium28577
OG0002268	Breviolum46901	Durusdinium24096
OG0002269	Breviolum45507	Durusdinium27852
OG0002269	Breviolum45507	Durusdinium6815
OG0002271	Breviolum74958	Durusdinium31907
OG0002271	Breviolum74958	Durusdinium18582
OG0002272	Breviolum75078	Durusdinium31367
OG0002272	Breviolum75078	Durusdinium39823
OG0002273	Breviolum345606	Durusdinium25720
OG0002273	Breviolum345606	Durusdinium34846
OG0002274	Breviolum6844	Durusdinium23507
OG0002274	Breviolum6844	Durusdinium28856
OG0002275	Breviolum166613	Durusdinium38862
OG0002275	Breviolum166613	Durusdinium35496
OG0002276	Breviolum93835	Durusdinium35273
OG0002276	Breviolum297396	Durusdinium35273
OG0002277	Breviolum58240	Durusdinium8538
OG0002277	Breviolum16864	Durusdinium8538
OG0002278	Breviolum81881	Durusdinium38687
OG0002278	Breviolum81881	Durusdinium38039
OG0002279	Breviolum70786	Durusdinium32097
OG0002279	Breviolum70786	Durusdinium33975
OG0002280	Breviolum93063	Durusdinium38807
OG0002280	Breviolum93063	Durusdinium38444
OG0002281	Breviolum82070	Durusdinium38767
OG0002281	Breviolum82070	Durusdinium17085
OG0002282	Breviolum266444	Durusdinium46129
OG0002282	Breviolum266444	Durusdinium8838
OG0002283	Breviolum383351	Durusdinium29325
OG0002283	Breviolum383351	Durusdinium51804
OG0002284	Breviolum41810	Durusdinium25523
OG0002284	Breviolum51285	Durusdinium25523
OG0002285	Breviolum22468	Durusdinium9316
OG0002285	Breviolum22468	Durusdinium52415
OG0002287	Breviolum9079	Durusdinium23792
OG0002287	Breviolum9079	Durusdinium32914
OG0002288	Breviolum182636	Durusdinium29246
OG0002288	Breviolum34469	Durusdinium29246
OG0002289	Breviolum72154	Durusdinium31459
OG0002289	Breviolum72154	Durusdinium4172
OG0002290	Breviolum41614	Durusdinium7805
OG0002290	Breviolum416541	Durusdinium7805
OG0002291	Breviolum18652	Durusdinium21401
OG0002291	Breviolum18652	Durusdinium44183
OG0002293	Breviolum92813	Durusdinium41949
OG0002293	Breviolum306498	Durusdinium41949
OG0002294	Breviolum264020	Durusdinium6663
OG0002294	Breviolum57056	Durusdinium6663
OG0002295	Breviolum227973	Durusdinium29114
OG0002295	Breviolum60891	Durusdinium29114
OG0002296	Breviolum67967	Durusdinium26237
OG0002296	Breviolum67967	Durusdinium24250
OG0002297	Breviolum74604	Durusdinium8218
OG0002297	Breviolum65556	Durusdinium8218
OG0002298	Breviolum74879	Durusdinium28941
OG0002298	Breviolum74884	Durusdinium28941
OG0002299	Breviolum75418	Durusdinium25815
OG0002299	Breviolum70470	Durusdinium25815
OG0002300	Breviolum38917	Durusdinium33349
OG0002300	Breviolum20474	Durusdinium33349
OG0002301	Breviolum53600	Durusdinium30340
OG0002301	Breviolum53600	Durusdinium18344
OG0002302	Breviolum226831	Durusdinium12905
OG0002302	Breviolum226831	Durusdinium42969
OG0002303	Breviolum226787	Durusdinium52615
OG0002303	Breviolum226787	Durusdinium8111
OG0002304	Breviolum308016	Durusdinium40103
OG0002304	Breviolum234174	Durusdinium40103
OG0002305	Breviolum56098	Durusdinium33885
OG0002305	Breviolum56098	Durusdinium6550
OG0002306	Breviolum207639	Durusdinium17302
OG0002306	Breviolum207639	Durusdinium51556
OG0002307	Breviolum28859	Durusdinium38999
OG0002307	Breviolum28859	Durusdinium31762
OG0002308	Breviolum383214	Durusdinium26175
OG0002308	Breviolum383214	Durusdinium38541
OG0002309	Breviolum74673	Durusdinium34496
OG0002309	Breviolum74673	Durusdinium17411
OG0002310	Breviolum171909	Durusdinium34363
OG0002310	Breviolum171909	Durusdinium17897
OG0002311	Breviolum240129	Durusdinium37053
OG0002311	Breviolum240129	Durusdinium38305
OG0002312	Breviolum168670	Durusdinium30858
OG0002312	Breviolum168670	Durusdinium39086
OG0002313	Breviolum7086	Durusdinium19068
OG0002313	Breviolum7086	Durusdinium51559
OG0002314	Breviolum32624	Durusdinium36386
OG0002314	Breviolum58105	Durusdinium36386
OG0002315	Breviolum58867	Durusdinium43652
OG0002315	Breviolum59645	Durusdinium43652
OG0002316	Breviolum173893	Durusdinium39854
OG0002316	Breviolum173893	Durusdinium12466
OG0002317	Breviolum233434	Durusdinium18288
OG0002317	Breviolum233434	Durusdinium33039
OG0002318	Breviolum62322	Durusdinium10219
OG0002318	Breviolum62322	Durusdinium47082
OG0002320	Breviolum398547	Durusdinium16974
OG0002320	Breviolum347246	Durusdinium16974
OG0002321	Breviolum345382	Durusdinium261
OG0002321	Breviolum345382	Durusdinium27187
OG0002322	Breviolum79721	Durusdinium52783
OG0002322	Breviolum69126	Durusdinium52783
OG0002323	Breviolum192172	Durusdinium38496
OG0002323	Breviolum169807	Durusdinium38496
OG0002324	Breviolum60053	Durusdinium10596
OG0002324	Breviolum60053	Durusdinium22752
OG0002326	Breviolum265421	Durusdinium35264
OG0002326	Breviolum265421	Durusdinium31630
OG0002327	Breviolum389640	Durusdinium18628
OG0002327	Breviolum390491	Durusdinium18628
OG0002328	Breviolum272163	Durusdinium21119
OG0002328	Breviolum209015	Durusdinium21119
OG0002329	Breviolum383956	Durusdinium19753
OG0002329	Breviolum383956	Durusdinium28466
OG0002330	Breviolum82783	Durusdinium36523
OG0002330	Breviolum313143	Durusdinium36523
OG0002331	Breviolum385015	Durusdinium17293
OG0002331	Breviolum385015	Durusdinium4278
OG0002332	Breviolum319385	Durusdinium50715
OG0002332	Breviolum314777	Durusdinium50715
OG0002333	Breviolum22241	Durusdinium40247
OG0002333	Breviolum264792	Durusdinium40247
OG0002334	Breviolum1822	Durusdinium12707
OG0002334	Breviolum1822	Durusdinium29022
OG0002335	Breviolum388098	Durusdinium25294
OG0002335	Breviolum388098	Durusdinium21710
OG0002336	Breviolum6261	Durusdinium30230
OG0002336	Breviolum6261	Durusdinium25500
OG0002337	Breviolum19152	Durusdinium37966
