OG0004691	Breviolum318782	K17943
OG0007591	Breviolum130824	K10524
OG0000188	Breviolum796442	K16780
OG0001171	Breviolum302101	K12322
OG0005786	Breviolum63482	K06129
OG0000328	Breviolum500358	K02872
OG0000826	Breviolum620091	K17943
OG0001208	Breviolum784034	K02875
OG0009368	Breviolum164852	K10884
OG0004992	Breviolum684559	K05794
OG0007385	Breviolum848998	K12486
OG0003537	Breviolum788865	K02732
OG0001162	Breviolum109427	K01803
OG0002602	Breviolum401621	K10256
OG0004389	Breviolum276751	K15190
OG0000785	Breviolum765068	K02636
OG0005300	Breviolum58180	K13347
OG0006538	Breviolum522503	K12741
OG0007731	Breviolum231534	K14832
OG0000085	Breviolum810917	K08960
OG0000058	Breviolum250811	K00434
OG0001763	Breviolum841002	K16900
OG0000127	Breviolum38809	K04739
OG0002712	Breviolum65627	K01711
OG0000672	Breviolum409517	K10324
OG0000520	Breviolum291558	K09580
OG0004150	Breviolum776808	K03015
OG0007446	Breviolum310258	K25162
OG0003640	Breviolum431587	K03782
OG0005031	Breviolum864615	K04043
OG0004210	Breviolum457215	K14807
OG0000349	Breviolum102095	K14376
OG0003815	Breviolum95475	K06969
OG0004047	Breviolum136327	K22747
OG0000012	Breviolum878253	K05692
OG0010114	Breviolum228939	K25656
OG0000016	Breviolum461500	K09511
OG0005594	Breviolum614863	K00101
OG0000477	Breviolum754866	K02976
OG0001583	Breviolum240700	K13347
OG0002695	Breviolum97524	K08292
OG0000138	Breviolum569268	K00088
OG0007968	Breviolum92795	K15292
OG0008866	Breviolum168974	K12179
OG0004282	Breviolum192761	K03549
OG0000592	Breviolum721841	K02971
OG0001958	Breviolum872928	K17085
OG0010034	Breviolum13244	K14963
OG0009323	Breviolum532037	K15259
OG0001527	Breviolum457123	K03544
OG0006545	Breviolum109023	K13107
OG0000242	Breviolum612453	K01803
OG0006239	Breviolum848592	K09518
OG0001561	Breviolum117796	K12410
OG0003058	Breviolum425437	K00850
OG0004452	Breviolum376881	K08869
OG0007034	Breviolum37938	K00939
OG0004822	Breviolum275957	K19755
OG0004673	Breviolum33881	K00898
OG0008638	Breviolum251277	K13126
OG0007156	Breviolum4314	K01692
OG0000141	Breviolum288037	K05665
OG0002627	Breviolum88504	K10380
OG0006795	Breviolum692131	K08994
OG0009487	Breviolum248403	K15637
OG0000741	Breviolum214424	K24764
OG0001173	Breviolum325387	K00928
OG0003542	Breviolum268272	K02857
OG0006547	Breviolum330903	K22614
OG0000070	Breviolum132592	K00026
OG0001081	Breviolum506470	K10747
OG0004067	Breviolum187057	K19360
OG0003002	Breviolum382065	K01569
OG0003680	Breviolum713385	K24723
OG0007007	Breviolum57874	K17795
OG0000546	Breviolum276958	K18670
OG0000733	Breviolum918750	K02908
OG0004270	Breviolum38582	K03681
OG0009824	Breviolum853836	K10974
OG0009269	Breviolum324995	K13917
OG0000164	Breviolum477083	K01006
OG0002906	Breviolum333707	K15414
OG0006577	Breviolum33702	K02895
OG0009586	Breviolum325230	K10380
OG0001155	Breviolum731808	K10445
OG0002680	Breviolum794206	K04739
OG0007272	Breviolum349500	K12132
OG0002296	Breviolum109871	K13412
OG0003519	Breviolum23484	K13619
OG0009441	Breviolum8296	K15042
OG0008484	Breviolum605971	K02183
OG0002416	Breviolum196938	K23538
OG0000534	Breviolum276404	K12606
OG0002454	Breviolum260995	K08900
OG0004001	Breviolum522367	K01758
OG0000514	Breviolum578103	K04345
OG0004242	Breviolum477263	K01814
OG0000008	Breviolum336761	K16726
OG0000069	Breviolum370673	K02984
OG0005708	Breviolum231097	K05681
OG0009409	Breviolum140644	K08762
OG0008683	Breviolum553629	K14452
OG0000024	Breviolum103818	K17341
OG0009590	Breviolum605739	K17821
OG0000966	Breviolum162099	K08139
OG0007367	Breviolum2294	K08794
OG0000145	Breviolum413590	K13126
OG0005963	Breviolum783606	K15109
OG0009210	Breviolum601779	K01462
OG0002853	Breviolum350670	K19674
OG0002115	Breviolum366291	K03235
OG0001312	Breviolum459279	K01784
OG0004005	Breviolum412234	K12132
OG0010084	Breviolum763714	K01510
OG0004714	Breviolum328317	K05681
OG0000896	Breviolum193056	K00249
OG0002787	Breviolum524667	K14209
OG0001045	Breviolum142404	K12445
OG0005274	Breviolum460092	K02939
OG0009907	Breviolum686878	K01692
OG0003717	Breviolum771190	K17278
OG0000448	Breviolum399239	K20606
OG0000454	Breviolum318860	K01338
OG0001005	Breviolum309454	K25166
OG0009803	Breviolum14383	K22048
OG0001477	Breviolum241534	K17914
OG0008382	Breviolum839632	K04875
OG0001008	Breviolum549776	K02183
OG0002466	Breviolum44679	K03250
OG0000059	Breviolum466381	K04907
OG0005344	Breviolum192450	K22647
OG0000242	Breviolum557794	K01803
OG0000280	Breviolum244940	K03231
OG0004743	Breviolum340381	K25533
OG0000806	Breviolum348808	K00898
OG0005591	Breviolum324573	K04515
OG0003656	Breviolum230946	K03036
OG0004731	Breviolum1367	K13412
OG0009156	Breviolum604617	K03514
OG0008319	Breviolum683821	K00140
OG0001473	Breviolum771706	K03362
OG0000230	Breviolum231381	K01365
OG0002117	Breviolum897095	K19998
OG0006395	Breviolum232725	K12132
OG0007186	Breviolum274924	K11594
OG0000401	Breviolum503721	K03064
OG0001037	Breviolum762521	K02634
OG0002608	Breviolum323018	K09511
OG0000600	Breviolum38794	K00574
OG0001181	Breviolum685405	K19882
OG0000105	Breviolum862315	K15276
OG0000681	Breviolum321263	K03386
OG0004729	Breviolum760453	K01379
OG0008778	Breviolum324149	K14819
OG0001861	Breviolum374597	K02519
OG0005516	Breviolum262176	K18213
OG0002015	Breviolum679287	K00060
OG0006108	Breviolum683639	K14638
OG0007123	Breviolum701610	K15014
OG0000298	Breviolum522227	K03265
OG0000245	Breviolum523386	K16602
OG0002529	Breviolum219010	K01510
OG0004972	Breviolum316605	K06942
OG0008414	Breviolum528899	K25443
OG0000058	Breviolum185549	K00434
OG0006775	Breviolum469379	K21440
OG0000012	Breviolum428678	K05692
OG0004048	Breviolum286011	K24030
OG0006080	Breviolum74488	K10380
OG0000095	Breviolum527776	K01637
OG0001423	Breviolum850877	K18498
OG0006364	Breviolum185201	K00565
OG0002348	Breviolum878569	K15296
OG0005175	Breviolum41209	K07565
OG0007402	Breviolum352627	K19025
OG0000014	Breviolum384512	K01365
OG0000085	Breviolum236939	K08957
OG0004365	Breviolum274183	K05931
OG0000028	Breviolum111872	K26157
OG0000317	Breviolum872688	K02873
OG0008749	Breviolum37313	K10770
OG0000179	Breviolum468460	K13679
OG0001560	Breviolum772814	K01363
OG0002988	Breviolum531020	K15103
OG0008960	Breviolum535028	K10380
OG0008118	Breviolum405093	K11153
OG0008115	Breviolum846313	K10799
OG0000906	Breviolum362716	K09592
OG0006797	Breviolum215740	K06178
OG0002356	Breviolum536232	K24253
OG0000725	Breviolum661271	K02689
OG0002106	Breviolum907606	K04079
OG0001443	Breviolum662828	K15631
OG0006000	Breviolum682507	K08805
OG0001823	Breviolum300402	K12373
OG0008982	Breviolum688923	K25895
OG0002929	Breviolum231634	K03165
OG0000066	Breviolum784400	K02183
OG0001285	Breviolum737917	K24728
OG0007581	Breviolum284033	K17804
OG0008527	Breviolum270901	K06130
OG0000257	Breviolum774566	K04077
OG0002758	Breviolum791410	K13412
OG0000000	Breviolum765877	K17710
OG0000855	Breviolum903792	K02896
OG0006272	Breviolum716552	K18764
OG0000023	Breviolum810160	K08857
OG0000825	Breviolum354561	K05015
OG0000258	Breviolum332621	K05673
OG0001494	Breviolum252605	K00814
OG0005046	Breviolum256725	K00810
OG0004862	Breviolum238705	K17892
OG0000898	Breviolum260580	K10380
OG0000449	Breviolum603603	K05349
OG0004462	Breviolum19378	K12580
OG0008745	Breviolum112477	K22614
OG0003627	Breviolum131371	K23490
OG0002532	Breviolum234742	K16535
OG0001993	Breviolum693829	K12442
OG0000087	Breviolum395254	K07374
OG0003851	Breviolum99445	K11166
OG0009913	Breviolum685267	K16675
OG0008148	Breviolum262312	K09566
OG0007312	Breviolum242801	K16365
OG0007928	Breviolum681520	K23541
OG0001896	Breviolum529803	K12896
OG0000112	Breviolum609266	K02256
OG0003941	Breviolum788297	K01760
OG0005291	Breviolum607992	K11996
OG0006435	Breviolum344147	K01409
OG0000020	Breviolum458348	K04950
OG0009120	Breviolum247120	K14809
OG0000783	Breviolum493485	K02327
OG0003689	Breviolum423370	K01893
OG0000154	Breviolum163425	K13025
OG0002208	Breviolum231496	K01411
OG0003255	Breviolum83440	K01188
OG0000170	Breviolum839497	K03130
OG0000317	Breviolum460677	K02873
OG0001542	Breviolum485311	K11097
OG0001285	Breviolum914584	K24728
OG0002049	Breviolum62250	K05312
OG0006989	Breviolum11915	K07300
OG0002654	Breviolum161002	K17680
OG0003755	Breviolum530782	K10414
OG0006542	Breviolum680881	K06643
OG0001587	Breviolum116772	K12393
OG0008444	Breviolum126644	K06662
OG0009049	Breviolum72948	K09580
OG0000992	Breviolum604555	K06959
OG0005441	Breviolum195117	K24927
OG0001104	Breviolum771134	K01069
OG0006608	Breviolum526992	K15422
OG0001733	Breviolum398266	K14442
OG0000870	Breviolum281392	K12483
OG0008114	Breviolum186097	K03535
OG0006176	Breviolum841463	K07126
OG0000083	Breviolum214588	K04834
OG0000394	Breviolum763566	K23025
OG0001430	Breviolum99125	K00587
OG0009432	Breviolum217162	K16066
OG0009697	Breviolum255314	K00791
OG0010168	Breviolum34213	K00545
OG0004921	Breviolum192540	K20028
OG0001227	Breviolum416326	K07404
OG0000421	Breviolum37374	K00873
OG0002254	Breviolum306893	K02708
OG0004069	Breviolum458606	K15382
OG0000546	Breviolum654909	K18670
OG0000007	Breviolum461608	K13612
OG0002179	Breviolum63831	K15112
OG0003262	Breviolum467389	K00616
OG0000024	Breviolum615609	K24427
OG0002711	Breviolum231805	K11412
OG0001293	Breviolum308844	K01201
OG0000695	Breviolum189672	K00012
OG0001873	Breviolum340689	K02921
OG0003339	Breviolum258524	K21440
OG0000915	Breviolum245473	K00787
OG0003084	Breviolum683619	K10380
OG0000012	Breviolum450354	K05692
OG0008475	Breviolum170593	K14376
OG0002674	Breviolum461321	K09578
OG0008964	Breviolum189991	K19932
OG0001527	Breviolum161063	K03544
OG0004356	Breviolum256918	K10860
OG0002882	Breviolum765170	K14803
OG0000395	Breviolum218269	K02639
OG0006190	Breviolum202159	K14297
OG0002795	Breviolum193090	K08151
OG0004823	Breviolum214431	K19603
OG0000682	Breviolum891043	K00010
OG0004423	Breviolum844573	K10380
OG0006442	Breviolum228705	K00974
OG0003631	Breviolum541058	K14293
OG0007573	Breviolum471096	K22763
OG0002823	Breviolum229210	K00059
OG0005094	Breviolum337204	K08776
OG0007086	Breviolum693446	K09839
OG0009544	Breviolum457105	K02950
OG0008421	Breviolum185912	K20295
OG0009701	Breviolum457819	K03593
OG0001785	Breviolum691068	K06676
OG0003236	Breviolum760328	K02356
OG0002957	Breviolum311251	K03762
OG0001202	Breviolum614279	K10799
OG0000702	Breviolum250895	K25470
OG0001106	Breviolum460126	K12486
OG0002195	Breviolum443024	K08794
OG0002437	Breviolum212684	K14407
OG0003691	Breviolum769389	K25877
OG0008809	Breviolum462387	K17496
OG0003163	Breviolum368669	K11836
OG0000342	Breviolum524245	K17499
OG0004995	Breviolum854321	K01491
OG0001936	Breviolum888733	K01845
OG0000780	Breviolum240389	K04802
OG0000220	Breviolum314748	K21440
OG0005045	Breviolum802108	K10412
OG0007961	Breviolum854031	K15429
OG0000007	Breviolum344877	K13612
OG0006026	Breviolum199157	K06911
OG0003390	Breviolum216031	K15521
OG0006443	Breviolum614489	K12013
OG0000012	Breviolum257830	K05692
OG0007020	Breviolum322991	K10703
OG0004795	Breviolum841593	K00878
OG0005219	Breviolum214607	K17943
OG0001421	Breviolum416370	K02183
OG0001770	Breviolum691565	K00295
OG0003141	Breviolum856854	K08288
OG0009061	Breviolum249753	K15332
OG0004314	Breviolum98464	K14004
OG0005767	Breviolum762665	K03762
OG0000469	Breviolum279467	K18060
OG0001636	Breviolum342667	K04930
OG0000498	Breviolum693885	K10746
OG0000271	Breviolum871632	K02989
OG0005622	Breviolum236275	K10255
OG0000433	Breviolum771842	K02882
OG0004606	Breviolum333942	K01880
OG0003537	Breviolum863797	K02732
OG0005098	Breviolum7304	K11971
OG0003163	Breviolum34532	K11836
OG0002167	Breviolum463587	K10635
OG0004044	Breviolum684631	K22767
OG0000197	Breviolum416450	K00615
OG0004360	Breviolum422768	K11594
OG0005104	Breviolum274880	K13412
OG0007782	Breviolum38913	K11984
OG0000138	Breviolum712664	K00088
OG0007152	Breviolum332111	K03165
OG0000621	Breviolum768564	K02969
OG0003263	Breviolum230971	K13720
OG0000810	Breviolum777309	K07300
OG0000886	Breviolum96530	K02641
OG0000942	Breviolum834037	K08869
OG0003052	Breviolum36682	K15033
OG0001476	Breviolum842367	K07304
OG0000604	Breviolum192252	K20416
OG0000799	Breviolum848456	K00213
OG0002376	Breviolum286878	K12471
OG0008735	Breviolum99105	K03327
OG0000926	Breviolum691867	K25550
OG0006850	Breviolum331191	K11863
OG0000552	Breviolum232939	K05389
OG0000012	Breviolum232216	K10355
OG0000653	Breviolum453114	K02575
OG0002941	Breviolum694893	K13124
OG0002191	Breviolum359797	K00362
OG0002781	Breviolum604493	K00922
OG0001219	Breviolum409493	K02720
OG0005903	Breviolum225518	K16465
OG0009927	Breviolum681417	K13177
OG0008917	Breviolum12022	K01188
OG0009026	Breviolum609746	K13113
OG0000870	Breviolum215769	K12483
OG0001633	Breviolum456313	K15261
OG0007453	Breviolum308121	K02503
OG0007116	Breviolum239180	K17584
OG0009529	Breviolum98149	K00710
OG0000811	Breviolum397972	K01214
OG0002438	Breviolum256266	K12823
OG0002570	Breviolum681701	K17339
OG0010146	Breviolum290098	K21440
OG0004440	Breviolum688332	K07399
OG0003003	Breviolum609965	K01557
OG0006510	Breviolum760677	K00567
OG0000403	Breviolum235504	K14338
OG0000158	Breviolum255330	K10808
OG0000527	Breviolum539026	K04460
OG0002617	Breviolum120515	K00121
OG0000085	Breviolum9563	K08960
OG0007059	Breviolum844739	K01754
OG0001621	Breviolum689451	K24512
OG0003378	Breviolum614877	K17560
OG0003870	Breviolum99400	K15779
OG0000945	Breviolum469810	K00157
OG0002145	Breviolum56691	K12837
OG0007298	Breviolum467329	K22071
OG0007232	Breviolum202061	K11971
OG0006115	Breviolum257965	K18595
OG0003733	Breviolum202633	K05857
OG0000117	Breviolum692502	K00700
OG0010167	Breviolum285473	K16603
OG0000124	Breviolum161553	K09580
OG0002572	Breviolum532165	K15026
OG0000550	Breviolum846338	K01369
OG0003273	Breviolum483585	K12626
OG0001006	Breviolum361849	K02144
OG0001055	Breviolum112844	K10413
OG0006804	Breviolum386171	K19525
OG0000022	Breviolum295496	K12818
OG0002882	Breviolum234549	K14803
OG0003219	Breviolum94419	K14406
OG0006674	Breviolum766552	K15026
OG0006917	Breviolum525272	K15502
OG0006584	Breviolum263404	K12451
OG0000099	Breviolum22665	K02925
OG0006555	Breviolum285096	K01363
OG0000340	Breviolum114843	K04950
OG0000165	Breviolum506591	K01379
OG0008427	Breviolum162110	K11323
OG0001400	Breviolum264960	K05734
OG0003304	Breviolum681348	K00472
OG0004292	Breviolum97384	K03118
OG0001410	Breviolum112707	K12132
OG0000675	Breviolum395968	K20100
OG0007892	Breviolum763464	K01363
OG0001872	Breviolum21114	K06133
OG0005043	Breviolum310198	K18055
OG0001896	Breviolum192830	K13126
OG0000214	Breviolum763496	K00324
OG0001324	Breviolum295004	K10397
OG0000579	Breviolum433546	K13023
OG0000809	Breviolum769544	K03453
OG0003026	Breviolum185524	K12898
OG0000167	Breviolum687039	K02894
OG0010015	Breviolum62891	K07910
OG0009808	Breviolum37210	K18726
OG0009752	Breviolum269553	K13696
OG0001617	Breviolum43866	K13907
OG0007120	Breviolum474442	K04554
OG0000105	Breviolum287739	K15276
OG0000012	Breviolum225905	K10355
OG0000317	Breviolum116759	K02873
OG0008086	Breviolum307893	K03932
OG0007611	Breviolum32805	K04718
OG0007957	Breviolum268050	K15336
OG0000672	Breviolum212974	K21440
OG0009851	Breviolum80277	K15016
OG0001207	Breviolum665325	K12460
OG0003458	Breviolum762251	K04460
OG0000412	Breviolum627034	K02690
OG0008610	Breviolum322885	K18183
OG0001153	Breviolum152296	K18055
OG0005897	Breviolum303056	K14079
OG0000064	Breviolum840550	K03462
OG0001638	Breviolum847799	K16862
OG0001974	Breviolum74568	K12567
OG0003463	Breviolum156277	K12440
OG0007173	Breviolum463899	K16186
OG0002021	Breviolum547335	K11843
OG0003533	Breviolum38474	K13291
OG0005436	Breviolum848079	K08857
OG0005828	Breviolum261994	K08176
OG0008443	Breviolum187888	K13616
OG0002192	Breviolum615799	K25532
OG0002115	Breviolum652503	K03235
OG0000195	Breviolum38122	K01623
OG0000033	Breviolum37296	K04874
OG0006868	Breviolum57144	K01557
OG0008200	Breviolum187002	K07555
OG0000896	Breviolum533058	K00249
OG0001672	Breviolum98337	K17592
OG0002046	Breviolum428866	K17570
OG0003378	Breviolum530888	K17560
OG0003603	Breviolum8355	K03327
OG0002847	Breviolum761429	K00344
OG0006744	Breviolum198074	K17822
OG0003817	Breviolum840047	K02433
OG0005586	Breviolum291128	K02183
OG0006388	Breviolum24742	K07806
OG0001476	Breviolum694978	K07304
OG0003122	Breviolum201194	K06942
OG0003526	Breviolum617834	K09142
OG0002725	Breviolum285839	K00476
OG0002719	Breviolum126277	K06176
OG0008859	Breviolum532236	K07232
OG0001913	Breviolum773379	K01279
OG0006266	Breviolum464266	K14407
OG0000177	Breviolum230860	K23490
OG0003527	Breviolum687340	K22503
OG0000885	Breviolum248228	K05791
OG0002864	Breviolum601754	K13614
OG0005619	Breviolum342294	K13217
OG0002348	Breviolum328957	K15296
OG0002955	Breviolum247739	K04459
OG0006183	Breviolum687134	K06178
OG0000394	Breviolum794396	K23025
OG0005981	Breviolum281956	K10457
OG0001971	Breviolum604630	K21418
OG0009790	Breviolum460487	K17778
OG0002179	Breviolum305526	K15103
OG0008510	Breviolum189534	K13412
OG0008089	Breviolum72899	K09879
OG0002875	Breviolum611090	K02737
OG0000299	Breviolum684685	K02985
OG0001216	Breviolum738300	K08827
OG0008551	Breviolum404992	K07300
OG0001883	Breviolum768817	K03146
OG0003798	Breviolum643262	K03321
OG0009527	Breviolum876663	K06178
OG0000012	Breviolum779551	K05692
OG0001089	Breviolum776140	K12834
OG0007236	Breviolum283661	K00002
OG0000477	Breviolum615240	K02976
OG0002427	Breviolum387255	K02694
OG0006631	Breviolum211889	K22366
OG0009959	Breviolum225519	K02366
OG0009172	Breviolum523901	K01802
OG0008977	Breviolum25724	K17943
OG0000175	Breviolum680876	K07513
OG0000158	Breviolum733799	K10808
OG0001796	Breviolum242573	K08803
OG0003785	Breviolum296753	K10455
OG0003811	Breviolum628168	K11251
OG0007552	Breviolum185429	K14457
OG0000032	Breviolum424603	K15423
OG0006750	Breviolum251771	K00059
OG0001606	Breviolum574230	K09495
OG0009522	Breviolum254732	K17506
OG0005682	Breviolum768800	K11493
OG0000300	Breviolum730830	K13984
OG0002114	Breviolum458023	K02371
OG0002657	Breviolum482478	K12259
OG0003954	Breviolum527706	K04799
OG0005813	Breviolum323883	K06630
OG0007609	Breviolum290352	K00645
OG0001798	Breviolum294309	K03350
OG0004325	Breviolum761033	K13288
OG0007759	Breviolum527278	K25425
OG0000215	Breviolum216586	K01539
OG0001221	Breviolum690523	K07198
OG0001491	Breviolum286539	K02516
OG0001269	Breviolum469039	K00078
OG0000033	Breviolum27539	K04885
OG0000069	Breviolum6340	K02984
OG0003987	Breviolum128898	K14677
OG0009043	Breviolum4408	K03654
OG0008175	Breviolum301399	K00710
OG0000445	Breviolum33960	K12812
OG0000236	Breviolum319405	K10380
OG0000643	Breviolum862525	K19600
OG0002796	Breviolum110542	K19684
OG0008390	Breviolum150579	K04072
OG0008008	Breviolum7724	K00432
OG0005190	Breviolum201960	K24070
OG0009603	Breviolum532316	K08597
OG0008101	Breviolum631295	K03439
OG0004321	Breviolum633657	K21437
OG0005398	Breviolum204654	K18055
OG0000005	Breviolum33451	K13412
OG0004785	Breviolum228209	K17499
OG0003326	Breviolum462995	K19199
OG0001941	Breviolum416234	K03372
OG0007602	Breviolum57079	K13216
OG0007326	Breviolum856059	K01802
OG0009583	Breviolum695803	K00545
OG0000125	Breviolum166325	K11839
OG0000923	Breviolum587642	K12376
OG0001866	Breviolum370293	K02870
OG0008896	Breviolum33049	K21440
OG0005453	Breviolum441112	K17268
OG0008128	Breviolum106047	K08850
OG0010095	Breviolum289194	K04853
OG0000495	Breviolum229855	K01180
OG0006196	Breviolum185898	K09531
OG0002840	Breviolum603557	K05677
OG0000894	Breviolum391960	K03178
OG0000702	Breviolum814901	K25470
OG0002340	Breviolum888578	K08794
OG0005568	Breviolum232260	K06072
OG0009062	Breviolum846441	K14944
OG0003676	Breviolum527680	K02433
OG0000088	Breviolum440715	K01363
OG0005287	Breviolum330860	K09540
OG0003425	Breviolum129038	K08794
OG0009500	Breviolum608889	K10380
OG0007707	Breviolum610378	K07904
OG0005449	Breviolum369738	K04079
OG0008805	Breviolum841237	K13412
OG0007623	Breviolum193772	K08764
OG0001756	Breviolum457063	K01379
OG0006793	Breviolum533731	K15382
OG0000914	Breviolum270457	K03932
OG0004850	Breviolum462244	K04892
OG0001089	Breviolum720931	K12834
OG0009220	Breviolum851724	K13335
OG0001731	Breviolum408815	K16748
OG0008562	Breviolum694234	K12840
OG0001209	Breviolum12323	K02110
OG0001326	Breviolum461720	K08864
OG0005520	Breviolum322755	K15102
OG0000181	Breviolum102394	K05679
OG0000821	Breviolum352350	K15711
OG0008087	Breviolum398268	K01787
OG0000746	Breviolum543372	K02997
OG0000405	Breviolum99150	K01006
OG0004876	Breviolum87020	K01076
OG0002096	Breviolum656501	K24104
OG0002226	Breviolum608149	K08054
OG0009930	Breviolum300237	K20196
OG0007113	Breviolum119586	K16474
OG0008930	Breviolum192372	K10478
OG0001069	Breviolum766219	K02935
OG0008851	Breviolum691168	K10418
OG0007651	Breviolum97285	K00232
OG0000567	Breviolum96398	K01006
OG0007884	Breviolum165026	K13126
OG0000806	Breviolum33031	K00898
OG0006335	Breviolum610640	K23563
OG0000771	Breviolum216828	K21804
OG0006923	Breviolum323444	K23010
OG0001895	Breviolum261246	K12348
OG0000112	Breviolum610493	K02256
OG0000014	Breviolum308966	K01365
OG0009848	Breviolum680451	K18055
OG0001066	Breviolum767989	K14379
OG0006851	Breviolum466812	K01379
OG0001137	Breviolum282258	K11136
OG0004124	Breviolum4618	K15100
OG0005036	Breviolum165813	K14376
OG0005182	Breviolum219075	K07178
OG0000517	Breviolum531113	K01945
OG0002279	Breviolum266920	K08830
OG0008742	Breviolum464221	K06234
OG0000071	Breviolum524136	K10799
OG0000067	Breviolum247122	K04345
OG0005183	Breviolum99292	K04797
OG0006405	Breviolum357000	K00476
OG0009520	Breviolum14570	K23379
OG0000684	Breviolum337865	K00710
OG0002383	Breviolum359273	K13354
OG0002596	Breviolum872692	K13412
OG0003709	Breviolum294079	K12829
OG0003388	Breviolum151960	K19681
OG0004652	Breviolum229843	K03671
OG0000267	Breviolum313570	K22684
OG0000008	Breviolum270730	K10325
OG0000567	Breviolum853631	K01006
OG0000067	Breviolum215212	K07376
OG0009357	Breviolum614133	K18477
OG0003805	Breviolum848571	K16465
OG0001216	Breviolum254288	K08827
OG0000005	Breviolum866059	K13412
OG0001457	Breviolum848235	K25471
OG0004448	Breviolum470023	K12182
OG0000301	Breviolum19968	K15377
OG0002923	Breviolum221161	K10406
OG0007091	Breviolum475675	K12876
OG0007670	Breviolum466635	K24736
OG0007539	Breviolum38916	K01634
OG0000012	Breviolum805152	K05692
OG0000999	Breviolum365455	K21396
OG0009080	Breviolum241024	K10967
OG0005485	Breviolum465258	K07407
OG0006095	Breviolum136821	K19619
OG0000231	Breviolum407817	K10423
OG0001512	Breviolum844179	K10949
OG0003880	Breviolum605125	K05680
OG0000290	Breviolum789204	K02132
OG0000982	Breviolum636663	K21739
OG0002177	Breviolum684383	K18749
OG0003367	Breviolum852993	K13293
OG0004406	Breviolum610922	K18470
OG0001092	Breviolum248241	K00592
OG0000106	Breviolum614465	K10807
OG0001393	Breviolum465615	K03686
OG0007712	Breviolum760796	K09568
OG0002641	Breviolum746309	K07739
OG0006194	Breviolum329325	K25162
OG0000067	Breviolum710601	K19584
OG0001649	Breviolum696681	K01259
OG0002537	Breviolum609923	K01889
OG0002854	Breviolum405718	K08908
OG0003175	Breviolum125546	K14803
OG0007247	Breviolum707937	K16465
OG0006185	Breviolum313348	K04461
OG0001267	Breviolum136787	K10380
OG0005450	Breviolum150471	K15503
OG0008347	Breviolum37653	K01179
OG0002841	Breviolum846783	K06221
OG0000538	Breviolum762359	K14501
OG0004409	Breviolum311769	K24427
OG0002041	Breviolum98511	K10380
OG0009519	Breviolum333774	K15335
OG0000899	Breviolum463957	K02880
OG0007890	Breviolum764697	K02183
OG0000145	Breviolum20322	K13126
OG0006648	Breviolum624141	K20198
OG0009546	Breviolum234175	K15276
OG0003467	Breviolum264693	K03885
OG0008849	Breviolum220754	K03843
OG0003268	Breviolum688516	K10393
OG0001700	Breviolum69556	K01254
OG0000043	Breviolum860827	K06180
OG0002600	Breviolum192270	K00314
OG0004668	Breviolum292363	K14416
OG0007079	Breviolum261103	K18757
OG0001182	Breviolum687372	K06070
OG0007049	Breviolum261437	K20777
OG0004614	Breviolum618667	K10380
OG0000871	Breviolum37061	K09122
OG0002785	Breviolum256419	K13412
OG0000413	Breviolum271427	K04955
OG0002878	Breviolum39087	K04515
OG0003330	Breviolum128884	K21804
OG0003381	Breviolum457800	K13412
OG0001694	Breviolum32982	K11717
OG0003435	Breviolum62922	K10843
OG0007935	Breviolum253868	K00819
OG0000181	Breviolum143269	K05679
OG0001457	Breviolum608164	K25471
OG0000790	Breviolum338008	K13412
OG0006697	Breviolum39096	K12304
OG0008310	Breviolum73454	K03327
OG0006541	Breviolum686499	K12132
OG0002259	Breviolum38435	K04892
OG0001810	Breviolum166766	K02147
OG0009340	Breviolum842288	K19754
OG0005428	Breviolum530427	K13448
OG0000729	Breviolum638843	K02108
OG0000847	Breviolum683080	K11163
OG0002565	Breviolum136187	K03470
OG0007920	Breviolum22594	K03307
OG0002575	Breviolum266636	K08281
OG0004255	Breviolum699793	K12275
OG0001397	Breviolum849166	K05841
OG0002504	Breviolum123287	K00765
OG0005678	Breviolum200341	K10280
OG0005871	Breviolum214601	K08798
OG0007773	Breviolum711327	K12410
OG0000017	Breviolum604695	K05658
OG0001269	Breviolum764592	K00078
OG0009843	Breviolum250876	K00816
OG0005111	Breviolum99542	K11426
OG0000007	Breviolum401824	K12442
OG0003494	Breviolum71096	K01177
OG0006035	Breviolum37265	K07198
OG0008661	Breviolum295378	K01462
OG0002080	Breviolum269966	K02183
OG0008658	Breviolum407613	K19430
OG0004052	Breviolum769736	K15453
OG0000271	Breviolum301716	K02989
OG0003286	Breviolum385555	K00993
OG0000993	Breviolum523250	K03281
OG0000154	Breviolum697985	K13025
OG0001501	Breviolum840432	K10380
OG0002758	Breviolum313747	K13412
OG0003767	Breviolum262158	K02836
OG0001885	Breviolum764164	K02115
OG0000014	Breviolum237483	K01365
OG0002849	Breviolum311181	K22382
OG0000394	Breviolum458793	K23025
OG0007466	Breviolum77518	K04955
OG0008206	Breviolum185451	K08244
OG0005012	Breviolum33710	K02945
OG0002609	Breviolum390852	K00432
OG0000538	Breviolum186513	K01090
OG0006424	Breviolum136119	K08860
OG0000227	Breviolum261060	K07937
OG0004289	Breviolum525113	K08495
OG0002148	Breviolum57166	K00306
OG0001076	Breviolum257619	K06221
OG0001914	Breviolum198205	K08153
OG0000572	Breviolum258514	K14415
