Orthogroup	Protein_symB	Protein_symD
OG0003305	Breviolum201755	Durusdinium27652
OG0003306	Breviolum760498	Durusdinium51818
OG0003306	Breviolum835593	Durusdinium51818
OG0003307	Breviolum285245	Durusdinium41949
OG0003307	Breviolum766397	Durusdinium41949
OG0003308	Breviolum762369	Durusdinium41474
OG0003308	Breviolum240091	Durusdinium41474
OG0003309	Breviolum340149	Durusdinium41157
OG0003309	Breviolum340149	Durusdinium36558
OG0003310	Breviolum625317	Durusdinium36852
OG0003310	Breviolum359095	Durusdinium36852
OG0003311	Breviolum610432	Durusdinium27285
OG0003311	Breviolum230796	Durusdinium27285
OG0003312	Breviolum366559	Durusdinium28505
OG0003312	Breviolum308840	Durusdinium28505
OG0003313	Breviolum274636	Durusdinium14894
OG0003313	Breviolum274636	Durusdinium28048
OG0003314	Breviolum654044	Durusdinium15407
OG0003314	Breviolum134998	Durusdinium15407
OG0003315	Breviolum293001	Durusdinium4813
OG0003315	Breviolum293001	Durusdinium39885
OG0003316	Breviolum388455	Durusdinium3473
OG0003316	Breviolum388455	Durusdinium4666
OG0003317	Breviolum222158	Durusdinium37042
OG0003317	Breviolum606993	Durusdinium37042
OG0003318	Breviolum427280	Durusdinium48820
OG0003318	Breviolum579890	Durusdinium48820
OG0003319	Breviolum330724	Durusdinium29417
OG0003319	Breviolum255973	Durusdinium29417
OG0003320	Breviolum273886	Durusdinium51871
OG0003320	Breviolum315505	Durusdinium51871
OG0003321	Breviolum695103	Durusdinium35025
OG0003321	Breviolum99147	Durusdinium35025
OG0003322	Breviolum234188	Durusdinium41911
OG0003322	Breviolum200366	Durusdinium41911
OG0003323	Breviolum440573	Durusdinium35617
OG0003323	Breviolum427738	Durusdinium35617
OG0003324	Breviolum192802	Durusdinium52242
OG0003324	Breviolum162185	Durusdinium52242
OG0003325	Breviolum3043	Durusdinium37691
OG0003325	Breviolum425066	Durusdinium37691
OG0003326	Breviolum462995	Durusdinium33553
OG0003326	Breviolum210251	Durusdinium33553
OG0003328	Breviolum218461	Durusdinium30584
OG0003328	Breviolum462924	Durusdinium30584
OG0003329	Breviolum555377	Durusdinium39016
OG0003329	Breviolum419933	Durusdinium39016
OG0003330	Breviolum206997	Durusdinium30154
OG0003330	Breviolum128884	Durusdinium30154
OG0003331	Breviolum864533	Durusdinium7022
OG0003331	Breviolum768553	Durusdinium7022
OG0003332	Breviolum264695	Durusdinium24857
OG0003332	Breviolum264695	Durusdinium40003
OG0003333	Breviolum288217	Durusdinium32479
OG0003333	Breviolum288217	Durusdinium18301
OG0003334	Breviolum260019	Durusdinium47085
OG0003334	Breviolum253754	Durusdinium47085
OG0003335	Breviolum237537	Durusdinium9624
OG0003335	Breviolum161916	Durusdinium9624
OG0003336	Breviolum635001	Durusdinium32606
OG0003336	Breviolum348752	Durusdinium32606
OG0003337	Breviolum770708	Durusdinium33871
OG0003337	Breviolum29882	Durusdinium33871
OG0003338	Breviolum214675	Durusdinium40715
OG0003338	Breviolum552874	Durusdinium40715
OG0003339	Breviolum258524	Durusdinium30939
OG0003339	Breviolum258524	Durusdinium13621
OG0003340	Breviolum338194	Durusdinium36249
OG0003340	Breviolum842122	Durusdinium36249
OG0003341	Breviolum33666	Durusdinium32018
OG0003341	Breviolum33666	Durusdinium32592
OG0003342	Breviolum281902	Durusdinium27216
OG0003342	Breviolum231336	Durusdinium27216
OG0003343	Breviolum23938	Durusdinium7420
OG0003343	Breviolum712140	Durusdinium7420
OG0003344	Breviolum99343	Durusdinium4182
OG0003344	Breviolum230502	Durusdinium4182
OG0003345	Breviolum143363	Durusdinium52720
OG0003345	Breviolum608829	Durusdinium52720
OG0003346	Breviolum196825	Durusdinium38663
OG0003346	Breviolum59589	Durusdinium38663
OG0003347	Breviolum603672	Durusdinium630
OG0003347	Breviolum605993	Durusdinium630
OG0003348	Breviolum274645	Durusdinium40435
OG0003348	Breviolum212752	Durusdinium40435
OG0003349	Breviolum234255	Durusdinium29708
OG0003349	Breviolum234255	Durusdinium28373
OG0003350	Breviolum96365	Durusdinium3583
OG0003350	Breviolum96365	Durusdinium7945
OG0003351	Breviolum165321	Durusdinium28874
OG0003351	Breviolum696527	Durusdinium28874
OG0003352	Breviolum362885	Durusdinium39047
OG0003352	Breviolum788143	Durusdinium39047
OG0003353	Breviolum202535	Durusdinium49875
OG0003353	Breviolum202535	Durusdinium34303
OG0003354	Breviolum268205	Durusdinium26739
OG0003354	Breviolum235349	Durusdinium26739
OG0003355	Breviolum39205	Durusdinium33397
OG0003355	Breviolum170104	Durusdinium33397
OG0003356	Breviolum601851	Durusdinium2900
OG0003356	Breviolum533801	Durusdinium2900
OG0003357	Breviolum333255	Durusdinium39867
OG0003357	Breviolum353224	Durusdinium39867
OG0003359	Breviolum186470	Durusdinium21859
OG0003359	Breviolum16878	Durusdinium21859
OG0003361	Breviolum459580	Durusdinium32257
OG0003361	Breviolum212915	Durusdinium32257
OG0003362	Breviolum152213	Durusdinium9591
OG0003362	Breviolum152213	Durusdinium5549
OG0003363	Breviolum201439	Durusdinium12702
OG0003363	Breviolum818914	Durusdinium12702
OG0003364	Breviolum761520	Durusdinium43642
OG0003364	Breviolum156682	Durusdinium43642
OG0003365	Breviolum617794	Durusdinium46452
OG0003365	Breviolum162695	Durusdinium46452
OG0003366	Breviolum333686	Durusdinium35527
OG0003366	Breviolum317548	Durusdinium35527
OG0003367	Breviolum852993	Durusdinium25177
OG0003367	Breviolum751617	Durusdinium25177
OG0003368	Breviolum471665	Durusdinium34981
OG0003368	Breviolum215082	Durusdinium34981
OG0003369	Breviolum191156	Durusdinium41620
OG0003369	Breviolum202290	Durusdinium41620
OG0003370	Breviolum870554	Durusdinium27684
OG0003370	Breviolum273478	Durusdinium27684
OG0003371	Breviolum109857	Durusdinium18140
OG0003371	Breviolum686401	Durusdinium18140
OG0003372	Breviolum850284	Durusdinium36418
OG0003372	Breviolum850284	Durusdinium31875
OG0003373	Breviolum786468	Durusdinium52045
OG0003373	Breviolum786468	Durusdinium28655
OG0003374	Breviolum542036	Durusdinium33081
OG0003374	Breviolum261052	Durusdinium33081
OG0003375	Breviolum680539	Durusdinium23236
OG0003375	Breviolum261504	Durusdinium23236
OG0003376	Breviolum304141	Durusdinium34074
OG0003376	Breviolum79306	Durusdinium34074
OG0003377	Breviolum214311	Durusdinium589
OG0003377	Breviolum214311	Durusdinium19387
OG0003378	Breviolum530888	Durusdinium23926
OG0003378	Breviolum614877	Durusdinium23926
OG0003379	Breviolum533461	Durusdinium54965
OG0003379	Breviolum628638	Durusdinium54965
OG0003380	Breviolum121022	Durusdinium20167
OG0003380	Breviolum254535	Durusdinium20167
OG0003381	Breviolum300748	Durusdinium4550
OG0003381	Breviolum457800	Durusdinium4550
OG0003382	Breviolum232766	Durusdinium33884
OG0003382	Breviolum575253	Durusdinium33884
OG0003383	Breviolum461399	Durusdinium36014
OG0003383	Breviolum461399	Durusdinium7931
OG0003384	Breviolum457981	Durusdinium4675
OG0003384	Breviolum457981	Durusdinium14803
OG0003385	Breviolum841301	Durusdinium36605
OG0003385	Breviolum841301	Durusdinium30566
OG0003386	Breviolum411158	Durusdinium40641
OG0003386	Breviolum351477	Durusdinium40641
OG0003387	Breviolum713990	Durusdinium29832
OG0003387	Breviolum763449	Durusdinium29832
OG0003388	Breviolum151960	Durusdinium45910
OG0003388	Breviolum543994	Durusdinium45910
OG0003389	Breviolum918163	Durusdinium37856
OG0003389	Breviolum130364	Durusdinium37856
OG0003390	Breviolum186041	Durusdinium40836
OG0003390	Breviolum216031	Durusdinium40836
OG0003391	Breviolum844433	Durusdinium54767
OG0003391	Breviolum732235	Durusdinium54767
OG0003392	Breviolum328281	Durusdinium12933
OG0003392	Breviolum856529	Durusdinium12933
OG0003393	Breviolum680621	Durusdinium1840
OG0003393	Breviolum604277	Durusdinium1840
OG0003394	Breviolum683574	Durusdinium54910
OG0003394	Breviolum698465	Durusdinium54910
OG0003395	Breviolum872351	Durusdinium35120
OG0003395	Breviolum872351	Durusdinium49141
OG0003396	Breviolum14833	Durusdinium34108
OG0003396	Breviolum855412	Durusdinium34108
OG0003397	Breviolum98743	Durusdinium27881
OG0003397	Breviolum327659	Durusdinium27881
OG0003398	Breviolum473902	Durusdinium17868
OG0003398	Breviolum219388	Durusdinium17868
OG0003399	Breviolum19360	Durusdinium17025
OG0003399	Breviolum19360	Durusdinium36892
OG0003400	Breviolum437578	Durusdinium54206
OG0003400	Breviolum437578	Durusdinium30874
OG0003401	Breviolum762133	Durusdinium15528
OG0003401	Breviolum36079	Durusdinium15528
OG0003402	Breviolum458097	Durusdinium17549
OG0003402	Breviolum507083	Durusdinium17549
OG0003403	Breviolum314264	Durusdinium39302
OG0003403	Breviolum314264	Durusdinium35979
OG0003404	Breviolum859426	Durusdinium54253
OG0003404	Breviolum253930	Durusdinium54253
OG0003405	Breviolum850486	Durusdinium22067
OG0003405	Breviolum811611	Durusdinium22067
OG0003406	Breviolum154448	Durusdinium17006
OG0003406	Breviolum154448	Durusdinium25981
OG0003407	Breviolum612425	Durusdinium1441
OG0003407	Breviolum143621	Durusdinium1441
OG0003408	Breviolum321495	Durusdinium54373
OG0003408	Breviolum231906	Durusdinium54373
OG0003409	Breviolum202355	Durusdinium4624
OG0003409	Breviolum215809	Durusdinium4624
OG0003410	Breviolum851935	Durusdinium30104
OG0003410	Breviolum695448	Durusdinium30104
OG0003412	Breviolum393436	Durusdinium33796
OG0003412	Breviolum618260	Durusdinium33796
OG0003413	Breviolum212159	Durusdinium36545
OG0003413	Breviolum212159	Durusdinium39145
OG0003414	Breviolum576591	Durusdinium42902
OG0003414	Breviolum194042	Durusdinium42902
OG0003415	Breviolum187726	Durusdinium30034
OG0003415	Breviolum187726	Durusdinium41622
OG0003416	Breviolum554900	Durusdinium37195
OG0003416	Breviolum769100	Durusdinium37195
OG0003417	Breviolum605823	Durusdinium11694
OG0003417	Breviolum530794	Durusdinium11694
OG0003418	Breviolum523881	Durusdinium39249
OG0003418	Breviolum762480	Durusdinium39249
OG0003419	Breviolum233085	Durusdinium21397
OG0003419	Breviolum233085	Durusdinium31070
OG0003420	Breviolum684182	Durusdinium24250
OG0003420	Breviolum684182	Durusdinium46277
OG0003421	Breviolum38774	Durusdinium3094
OG0003421	Breviolum75310	Durusdinium3094
OG0003422	Breviolum851205	Durusdinium30121
OG0003422	Breviolum851205	Durusdinium48954
OG0003423	Breviolum38213	Durusdinium29214
OG0003423	Breviolum38213	Durusdinium24847
OG0003424	Breviolum680426	Durusdinium41927
OG0003424	Breviolum767833	Durusdinium41927
OG0003425	Breviolum213373	Durusdinium25274
OG0003425	Breviolum129038	Durusdinium25274
OG0003426	Breviolum686769	Durusdinium14720
OG0003426	Breviolum276073	Durusdinium14720
OG0003427	Breviolum191092	Durusdinium50220
OG0003427	Breviolum98593	Durusdinium50220
OG0003428	Breviolum165239	Durusdinium14110
OG0003428	Breviolum165239	Durusdinium34261
OG0003429	Breviolum201875	Durusdinium53499
OG0003429	Breviolum201875	Durusdinium38951
OG0003430	Breviolum680461	Durusdinium17856
OG0003430	Breviolum219346	Durusdinium17856
OG0003431	Breviolum682712	Durusdinium36534
OG0003431	Breviolum682712	Durusdinium3894
OG0003432	Breviolum763415	Durusdinium44529
OG0003432	Breviolum464583	Durusdinium44529
OG0003433	Breviolum95670	Durusdinium32663
OG0003433	Breviolum151173	Durusdinium32663
OG0003434	Breviolum143039	Durusdinium54445
OG0003434	Breviolum143039	Durusdinium42901
OG0003435	Breviolum62922	Durusdinium34603
OG0003435	Breviolum62922	Durusdinium878
OG0003436	Breviolum531354	Durusdinium26219
OG0003436	Breviolum256792	Durusdinium26219
OG0003437	Breviolum249812	Durusdinium27017
OG0003437	Breviolum36203	Durusdinium27017
OG0003438	Breviolum34770	Durusdinium39365
OG0003438	Breviolum280647	Durusdinium39365
OG0003439	Breviolum1058	Durusdinium49728
OG0003439	Breviolum1058	Durusdinium14993
OG0003440	Breviolum797705	Durusdinium15413
OG0003440	Breviolum603591	Durusdinium15413
OG0003441	Breviolum192431	Durusdinium46548
OG0003441	Breviolum840665	Durusdinium46548
OG0003442	Breviolum537337	Durusdinium35146
OG0003442	Breviolum187329	Durusdinium35146
OG0003443	Breviolum623195	Durusdinium4262
OG0003443	Breviolum605670	Durusdinium4262
OG0003444	Breviolum228054	Durusdinium24855
OG0003444	Breviolum222076	Durusdinium24855
OG0003445	Breviolum245398	Durusdinium44010
OG0003445	Breviolum562393	Durusdinium44010
OG0003446	Breviolum629099	Durusdinium20145
OG0003446	Breviolum38440	Durusdinium20145
OG0003448	Breviolum238661	Durusdinium31447
OG0003448	Breviolum238661	Durusdinium6852
OG0003449	Breviolum11711	Durusdinium27245
OG0003449	Breviolum11711	Durusdinium24853
OG0003450	Breviolum761971	Durusdinium43980
OG0003450	Breviolum761971	Durusdinium15132
OG0003451	Breviolum340724	Durusdinium379
OG0003451	Breviolum340724	Durusdinium38719
OG0003452	Breviolum234232	Durusdinium18043
OG0003452	Breviolum475087	Durusdinium18043
OG0003453	Breviolum192985	Durusdinium20038
OG0003453	Breviolum192985	Durusdinium7064
OG0003454	Breviolum846731	Durusdinium22415
OG0003454	Breviolum713479	Durusdinium22415
OG0003455	Breviolum526725	Durusdinium34068
OG0003455	Breviolum526725	Durusdinium36452
OG0003456	Breviolum162032	Durusdinium24604
OG0003456	Breviolum162032	Durusdinium4598
OG0003457	Breviolum94955	Durusdinium29996
OG0003457	Breviolum166145	Durusdinium29996
OG0003458	Breviolum762251	Durusdinium24463
OG0003458	Breviolum762251	Durusdinium30942
OG0003459	Breviolum846560	Durusdinium14915
OG0003459	Breviolum466944	Durusdinium14915
OG0003460	Breviolum840472	Durusdinium17775
OG0003460	Breviolum840472	Durusdinium33053
OG0003461	Breviolum605148	Durusdinium28030
OG0003461	Breviolum605148	Durusdinium50483
OG0003462	Breviolum63269	Durusdinium18333
OG0003462	Breviolum464669	Durusdinium18333
OG0003463	Breviolum156277	Durusdinium20148
OG0003463	Breviolum696433	Durusdinium20148
OG0003464	Breviolum613814	Durusdinium28554
OG0003464	Breviolum592452	Durusdinium28554
OG0003465	Breviolum241529	Durusdinium19147
OG0003465	Breviolum58808	Durusdinium19147
OG0003466	Breviolum320624	Durusdinium24471
OG0003466	Breviolum188197	Durusdinium24471
OG0003467	Breviolum196834	Durusdinium8824
OG0003467	Breviolum264693	Durusdinium8824
OG0003469	Breviolum332342	Durusdinium27943
OG0003469	Breviolum332342	Durusdinium33820
OG0003470	Breviolum768069	Durusdinium35635
OG0003470	Breviolum760392	Durusdinium35635
OG0003471	Breviolum38546	Durusdinium39759
OG0003471	Breviolum340216	Durusdinium39759
OG0003472	Breviolum135693	Durusdinium43633
OG0003472	Breviolum522254	Durusdinium43633
OG0003473	Breviolum604597	Durusdinium28464
OG0003473	Breviolum499237	Durusdinium28464
OG0003474	Breviolum73343	Durusdinium9010
OG0003474	Breviolum781107	Durusdinium9010
OG0003475	Breviolum325813	Durusdinium39991
OG0003475	Breviolum325813	Durusdinium26895
OG0003476	Breviolum364604	Durusdinium38496
OG0003476	Breviolum364604	Durusdinium38862
OG0003477	Breviolum319027	Durusdinium27411
OG0003477	Breviolum807486	Durusdinium27411
OG0003478	Breviolum223433	Durusdinium11176
OG0003478	Breviolum877841	Durusdinium11176
OG0003479	Breviolum195946	Durusdinium31883
OG0003479	Breviolum195946	Durusdinium6756
OG0003480	Breviolum530292	Durusdinium35963
OG0003480	Breviolum530292	Durusdinium28502
OG0003481	Breviolum763418	Durusdinium30652
OG0003481	Breviolum548603	Durusdinium30652
OG0003482	Breviolum710628	Durusdinium42057
OG0003482	Breviolum136150	Durusdinium42057
OG0003483	Breviolum251747	Durusdinium23435
OG0003483	Breviolum281647	Durusdinium23435
OG0003484	Breviolum476771	Durusdinium8000
OG0003484	Breviolum697446	Durusdinium8000
OG0003485	Breviolum694754	Durusdinium39402
OG0003485	Breviolum694754	Durusdinium32825
OG0003486	Breviolum133964	Durusdinium22057
OG0003486	Breviolum133964	Durusdinium41286
OG0003487	Breviolum688860	Durusdinium33986
OG0003487	Breviolum688860	Durusdinium40441
OG0003488	Breviolum695403	Durusdinium19636
OG0003488	Breviolum889425	Durusdinium19636
OG0003489	Breviolum261808	Durusdinium38063
OG0003489	Breviolum261808	Durusdinium36402
OG0003490	Breviolum127792	Durusdinium38611
OG0003490	Breviolum127792	Durusdinium41201
OG0003491	Breviolum234182	Durusdinium40609
OG0003491	Breviolum234182	Durusdinium35679
OG0003492	Breviolum152433	Durusdinium24723
OG0003492	Breviolum152433	Durusdinium46715
OG0003493	Breviolum388144	Durusdinium46508
OG0003493	Breviolum388144	Durusdinium43586
OG0003494	Breviolum71096	Durusdinium23439
OG0003494	Breviolum33996	Durusdinium23439
OG0003495	Breviolum330393	Durusdinium37192
OG0003495	Breviolum357147	Durusdinium37192
OG0003496	Breviolum768691	Durusdinium39039
OG0003496	Breviolum447808	Durusdinium39039
OG0003497	Breviolum86585	Durusdinium26696
OG0003497	Breviolum86585	Durusdinium10539
OG0003498	Breviolum10945	Durusdinium22924
OG0003498	Breviolum10945	Durusdinium25753
OG0003499	Breviolum216254	Durusdinium31725
OG0003499	Breviolum216254	Durusdinium26595
OG0003500	Breviolum612865	Durusdinium53370
OG0003500	Breviolum612865	Durusdinium15379
OG0003501	Breviolum627881	Durusdinium51145
OG0003501	Breviolum627881	Durusdinium15121
OG0003502	Breviolum404351	Durusdinium13545
OG0003502	Breviolum404351	Durusdinium35931
OG0003503	Breviolum102115	Durusdinium22750
OG0003503	Breviolum25990	Durusdinium22750
OG0003504	Breviolum303875	Durusdinium34283
OG0003504	Breviolum315881	Durusdinium34283
OG0003505	Breviolum203173	Durusdinium27464
OG0003505	Breviolum302362	Durusdinium27464
OG0003506	Breviolum262152	Durusdinium40627
OG0003506	Breviolum262152	Durusdinium42765
OG0003507	Breviolum347191	Durusdinium22503
OG0003507	Breviolum197394	Durusdinium22503
OG0003508	Breviolum602758	Durusdinium9245
OG0003508	Breviolum101594	Durusdinium9245
OG0003509	Breviolum38306	Durusdinium37551
OG0003509	Breviolum484478	Durusdinium37551
OG0003510	Breviolum164733	Durusdinium18889
OG0003510	Breviolum164733	Durusdinium23212
OG0003511	Breviolum235433	Durusdinium19170
OG0003511	Breviolum857302	Durusdinium19170
OG0003512	Breviolum605895	Durusdinium43994
OG0003512	Breviolum544228	Durusdinium43994
OG0003513	Breviolum609375	Durusdinium8604
OG0003513	Breviolum266871	Durusdinium8604
OG0003515	Breviolum876464	Durusdinium30004
OG0003515	Breviolum317656	Durusdinium30004
OG0003516	Breviolum694558	Durusdinium54596
OG0003516	Breviolum765748	Durusdinium54596
OG0003517	Breviolum682875	Durusdinium19399
OG0003517	Breviolum437969	Durusdinium19399
OG0003518	Breviolum38340	Durusdinium22755
OG0003518	Breviolum38340	Durusdinium8706
OG0003519	Breviolum23484	Durusdinium23852
OG0003519	Breviolum23484	Durusdinium27889
OG0003520	Breviolum195815	Durusdinium39494
OG0003520	Breviolum474866	Durusdinium39494
OG0003521	Breviolum117394	Durusdinium16902
OG0003521	Breviolum117394	Durusdinium6296
OG0003522	Breviolum523753	Durusdinium37163
OG0003522	Breviolum308353	Durusdinium37163
OG0003523	Breviolum192858	Durusdinium28403
OG0003523	Breviolum192858	Durusdinium37224
OG0003524	Breviolum692517	Durusdinium36450
OG0003524	Breviolum692517	Durusdinium27576
OG0003525	Breviolum232114	Durusdinium32271
OG0003525	Breviolum232114	Durusdinium17921
OG0003526	Breviolum624190	Durusdinium1507
OG0003526	Breviolum617834	Durusdinium1507
OG0003527	Breviolum687340	Durusdinium33713
OG0003527	Breviolum687340	Durusdinium8625
OG0003528	Breviolum286254	Durusdinium34913
OG0003528	Breviolum286254	Durusdinium37930
OG0003529	Breviolum293521	Durusdinium46429
OG0003529	Breviolum293521	Durusdinium49704
OG0003530	Breviolum417315	Durusdinium23507
OG0003530	Breviolum417315	Durusdinium28856
OG0003531	Breviolum681057	Durusdinium27208
OG0003531	Breviolum681057	Durusdinium29995
OG0003532	Breviolum567529	Durusdinium38330
OG0003532	Breviolum404223	Durusdinium38330
OG0003533	Breviolum473001	Durusdinium21621
OG0003533	Breviolum38474	Durusdinium21621
OG0003534	Breviolum847724	Durusdinium21222
OG0003534	Breviolum137951	Durusdinium21222
OG0003535	Breviolum840302	Durusdinium14179
OG0003535	Breviolum840302	Durusdinium36736
OG0003536	Breviolum167626	Durusdinium41098
OG0003536	Breviolum61037	Durusdinium41098
OG0003537	Breviolum863797	Durusdinium49943
OG0003537	Breviolum788865	Durusdinium49943
OG0003538	Breviolum488017	Durusdinium860
OG0003538	Breviolum53912	Durusdinium860
OG0003539	Breviolum198155	Durusdinium1079
OG0003539	Breviolum502368	Durusdinium1079
OG0003540	Breviolum197520	Durusdinium7947
OG0003540	Breviolum288121	Durusdinium7947
OG0003541	Breviolum282509	Durusdinium26817
OG0003541	Breviolum711716	Durusdinium26817
OG0003542	Breviolum268272	Durusdinium19943
OG0003542	Breviolum757256	Durusdinium19943
OG0003543	Breviolum306865	Durusdinium17366
OG0003543	Breviolum485523	Durusdinium17366
OG0003544	Breviolum847891	Durusdinium31554
OG0003544	Breviolum847891	Durusdinium32274
OG0003545	Breviolum767319	Durusdinium29203
OG0003545	Breviolum215539	Durusdinium29203
OG0003546	Breviolum93653	Durusdinium19011
OG0003546	Breviolum690044	Durusdinium19011
OG0003547	Breviolum75680	Durusdinium4802
OG0003547	Breviolum850898	Durusdinium4802
OG0003548	Breviolum461121	Durusdinium46404
OG0003548	Breviolum154903	Durusdinium46404
OG0003549	Breviolum703936	Durusdinium52568
OG0003549	Breviolum531280	Durusdinium52568
OG0003550	Breviolum474591	Durusdinium27401
OG0003550	Breviolum391295	Durusdinium27401
OG0003551	Breviolum843203	Durusdinium12693
OG0003551	Breviolum39271	Durusdinium12693
OG0003552	Breviolum604128	Durusdinium11975
OG0003552	Breviolum187793	Durusdinium11975
OG0003553	Breviolum769784	Durusdinium20903
OG0003553	Breviolum64390	Durusdinium20903
OG0003554	Breviolum507706	Durusdinium32374
OG0003554	Breviolum307510	Durusdinium32374
OG0003555	Breviolum524295	Durusdinium37299
OG0003555	Breviolum57941	Durusdinium37299
OG0003556	Breviolum796785	Durusdinium29353
OG0003556	Breviolum384473	Durusdinium29353
OG0003557	Breviolum402393	Durusdinium49640
OG0003557	Breviolum414999	Durusdinium49640
OG0003558	Breviolum463343	Durusdinium20056
OG0003558	Breviolum684208	Durusdinium20056
OG0003559	Breviolum795571	Durusdinium26633
OG0003559	Breviolum690167	Durusdinium26633
OG0003560	Breviolum260358	Durusdinium18863
OG0003560	Breviolum96759	Durusdinium18863
OG0003561	Breviolum769440	Durusdinium26570
OG0003561	Breviolum220956	Durusdinium26570
OG0003562	Breviolum246154	Durusdinium26924
OG0003562	Breviolum165936	Durusdinium26924
OG0003563	Breviolum463981	Durusdinium49859
OG0003563	Breviolum463981	Durusdinium661
OG0003564	Breviolum322890	Durusdinium27056
OG0003564	Breviolum604281	Durusdinium27056
OG0003565	Breviolum459072	Durusdinium19403
OG0003565	Breviolum289053	Durusdinium19403
OG0003566	Breviolum689732	Durusdinium55873
OG0003566	Breviolum689732	Durusdinium51823
OG0003567	Breviolum680366	Durusdinium17112
OG0003567	Breviolum683379	Durusdinium17112
OG0003568	Breviolum7231	Durusdinium32200
OG0003568	Breviolum7231	Durusdinium11115
OG0003569	Breviolum163317	Durusdinium24885
OG0003569	Breviolum761431	Durusdinium24885
OG0003570	Breviolum201718	Durusdinium9303
OG0003570	Breviolum526659	Durusdinium9303
OG0003571	Breviolum62674	Durusdinium19914
OG0003571	Breviolum62674	Durusdinium23233
OG0003572	Breviolum55730	Durusdinium49470
OG0003572	Breviolum233271	Durusdinium49470
OG0003573	Breviolum386768	Durusdinium282
OG0003573	Breviolum386768	Durusdinium39796
OG0003574	Breviolum258183	Durusdinium32112
OG0003574	Breviolum258183	Durusdinium31114
OG0003575	Breviolum765029	Durusdinium31471
OG0003575	Breviolum457357	Durusdinium31471
OG0003576	Breviolum894828	Durusdinium34275
OG0003576	Breviolum894828	Durusdinium54659
OG0003577	Breviolum201116	Durusdinium52914
OG0003577	Breviolum201116	Durusdinium27575
OG0003578	Breviolum601903	Durusdinium15750
OG0003578	Breviolum681689	Durusdinium15750
OG0003579	Breviolum123747	Durusdinium36486
OG0003579	Breviolum123747	Durusdinium23390
OG0003580	Breviolum99806	Durusdinium36945
OG0003580	Breviolum99806	Durusdinium18190
OG0003581	Breviolum1636	Durusdinium19088
OG0003581	Breviolum258003	Durusdinium19088
OG0003582	Breviolum71345	Durusdinium34853
OG0003582	Breviolum71345	Durusdinium21783
OG0003583	Breviolum689031	Durusdinium8782
OG0003583	Breviolum717456	Durusdinium8782
OG0003584	Breviolum714866	Durusdinium5954
OG0003584	Breviolum263639	Durusdinium5954
OG0003585	Breviolum133723	Durusdinium14242
OG0003585	Breviolum680593	Durusdinium14242
OG0003586	Breviolum859532	Durusdinium43088
OG0003586	Breviolum526566	Durusdinium43088
OG0003587	Breviolum767438	Durusdinium31446
OG0003587	Breviolum767438	Durusdinium30124
OG0003588	Breviolum192467	Durusdinium30798
OG0003588	Breviolum95278	Durusdinium30798
OG0003589	Breviolum150880	Durusdinium55375
OG0003589	Breviolum150880	Durusdinium32341
OG0003590	Breviolum859022	Durusdinium26276
OG0003590	Breviolum103229	Durusdinium26276
OG0003591	Breviolum575962	Durusdinium47872
OG0003591	Breviolum136477	Durusdinium47872
OG0003592	Breviolum463274	Durusdinium40448
OG0003592	Breviolum297059	Durusdinium40448
OG0003593	Breviolum476959	Durusdinium17806
OG0003593	Breviolum767896	Durusdinium17806
OG0003594	Breviolum355152	Durusdinium4892
OG0003594	Breviolum355152	Durusdinium14058
OG0003595	Breviolum399928	Durusdinium32400
OG0003595	Breviolum361174	Durusdinium32400
OG0003596	Breviolum463295	Durusdinium26016
OG0003596	Breviolum99104	Durusdinium26016
OG0003597	Breviolum440521	Durusdinium5110
OG0003597	Breviolum440521	Durusdinium47047
OG0003598	Breviolum203264	Durusdinium46252
OG0003598	Breviolum116988	Durusdinium46252
OG0003599	Breviolum763679	Durusdinium10714
OG0003599	Breviolum738830	Durusdinium10714
OG0003600	Breviolum470900	Durusdinium3568
OG0003600	Breviolum430809	Durusdinium3568
OG0003601	Breviolum239039	Durusdinium30342
OG0003601	Breviolum300234	Durusdinium30342
OG0003603	Breviolum8355	Durusdinium1082
OG0003603	Breviolum842015	Durusdinium1082
OG0003604	Breviolum326423	Durusdinium40353
OG0003604	Breviolum326423	Durusdinium34097
OG0003605	Breviolum769797	Durusdinium33781
OG0003605	Breviolum462661	Durusdinium33781
OG0003606	Breviolum50022	Durusdinium30943
OG0003606	Breviolum50022	Durusdinium22462
OG0003607	Breviolum637737	Durusdinium37929
OG0003607	Breviolum332857	Durusdinium37929
OG0003608	Breviolum595495	Durusdinium36968
OG0003608	Breviolum459202	Durusdinium36968
OG0003609	Breviolum550295	Durusdinium18588
OG0003609	Breviolum457747	Durusdinium18588
OG0003610	Breviolum527995	Durusdinium14647
OG0003610	Breviolum527995	Durusdinium38417
OG0003611	Breviolum185372	Durusdinium34666
OG0003611	Breviolum185372	Durusdinium37564
OG0003612	Breviolum280100	Durusdinium8538
OG0003612	Breviolum95532	Durusdinium8538
OG0003613	Breviolum279678	Durusdinium30147
OG0003613	Breviolum279678	Durusdinium51767
OG0003614	Breviolum718080	Durusdinium52487
OG0003614	Breviolum840601	Durusdinium52487
OG0003615	Breviolum525092	Durusdinium12282
OG0003615	Breviolum681065	Durusdinium12282
OG0003616	Breviolum201085	Durusdinium33942
OG0003616	Breviolum201085	Durusdinium7805
OG0003617	Breviolum186046	Durusdinium5757
